Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Sinan Bakış,0.36,0.55,60.98,2.0,0.06,0.0,0.3,0.12,0.0,0.64,0.0,0.12,0.03,0.06,10.76,74.65,2.91,54.55,0.0,0.09,0.0,0.0,0.52,0.03,0.27,0.0,51.65,48.44,1.27,1.18,33,2,4,La Liga 2,2
Soufiane Chakla,0.0,0.0,66.67,0.31,0.0,0.0,1.15,1.08,0.0,4.0,0.08,0.23,0.0,0.0,38.15,75.81,2.23,26.73,0.0,0.31,0.0,0.0,0.77,0.38,0.0,0.0,70.0,67.31,0.85,0.85,13,2,2,La Liga 2,2
Abdelkabir Abqar,0.03,0.03,50.0,0.37,0.0,0.0,1.2,1.23,0.0,2.83,0.0,0.26,0.0,0.0,32.8,75.96,2.83,40.35,0.0,0.34,0.0,0.0,0.54,0.11,0.29,0.03,52.0,53.81,0.49,1.06,35,1,2,La Liga 2,2
Kento Hashimoto,0.0,0.09,72.22,0.36,0.0,0.0,1.91,1.06,0.03,0.97,0.0,0.52,0.03,0.03,18.33,75.87,2.21,49.38,0.0,0.15,0.0,0.0,0.39,0.09,0.15,0.0,70.0,60.85,0.55,1.24,33,2,3,La Liga 2,2
Jorge Pulido,0.05,0.05,100.0,0.49,0.03,0.0,0.57,0.97,0.03,5.0,0.0,0.19,0.0,0.03,33.38,79.6,2.46,51.27,0.0,0.3,0.0,0.0,0.76,0.08,0.19,0.05,64.54,57.47,0.35,0.89,37,3,2,La Liga 2,2
Borja Bastón,0.24,0.39,35.29,2.0,0.0,0.0,0.55,0.27,0.0,0.88,0.0,0.33,0.06,0.0,18.06,64.09,4.67,38.89,0.0,0.3,0.0,0.0,0.52,0.03,0.21,0.0,47.01,43.92,1.3,1.52,33,3,4,La Liga 2,2
Toni Datković,0.0,0.05,16.67,0.46,0.0,0.0,1.26,1.21,0.0,3.38,0.0,0.26,0.05,0.05,49.0,83.36,2.62,51.75,0.0,0.31,0.0,0.0,1.03,0.13,0.33,0.03,53.05,51.75,0.28,1.03,39,2,2,La Liga 2,2
Marc Pubill,0.04,0.04,34.29,0.67,0.0,0.0,1.58,0.54,0.0,1.33,0.0,0.88,0.04,0.0,28.58,76.82,5.17,40.54,0.0,0.29,0.0,0.0,0.25,0.08,0.17,0.0,75.41,55.07,0.79,1.21,24,1,2,La Liga 2,2
Óscar Clemente,0.06,0.13,52.17,0.81,0.0,0.0,0.61,0.48,0.0,0.23,0.0,0.32,0.13,0.06,30.32,82.98,8.97,55.0,0.0,0.03,0.0,0.0,0.35,0.03,0.1,0.0,37.5,49.41,0.94,0.52,31,1,3,La Liga 2,2
Álex Millán,0.2,0.3,47.37,1.4,0.05,0.0,0.4,0.05,0.0,0.5,0.0,0.4,0.2,0.2,12.9,70.54,3.5,40.0,0.0,0.0,0.0,0.0,0.7,0.2,0.15,0.0,40.0,45.0,1.2,0.85,20,1,4,La Liga 2,2
Nikolaos Michelis,0.0,0.0,50.0,0.06,0.0,0.0,1.5,1.38,0.0,4.31,0.0,0.25,0.0,0.0,33.44,77.76,1.75,36.63,0.0,0.13,0.0,0.0,0.94,0.38,0.06,0.0,60.42,63.0,0.56,0.94,16,1,2,La Liga 2,2
Jimmy Suárez,0.04,0.0,33.33,0.26,0.0,0.0,1.57,1.0,0.0,0.74,0.0,0.43,0.04,0.0,23.96,74.95,4.61,51.22,0.0,0.26,0.0,0.0,0.43,0.0,0.22,0.0,45.45,54.29,0.74,0.7,23,2,3,La Liga 2,2
Diego Pampín,0.0,0.1,60.71,0.48,0.0,0.0,0.81,0.42,0.0,0.77,0.0,0.35,0.13,0.06,39.06,85.96,9.0,42.86,0.0,0.26,0.0,0.0,0.65,0.1,0.06,0.0,41.94,61.26,1.45,0.26,31,1,2,La Liga 2,2
Gianni Cassaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.75,0.13,0.0,0.0,0.0,26.63,75.59,0.25,43.02,3.13,0.25,0.25,0.13,1.25,0.38,0.0,0.0,66.67,50.0,0.0,0.13,8,3,1,La Liga 2,2
Rubén Pulido,0.0,0.0,100.0,0.56,0.0,0.0,1.13,0.56,0.06,4.19,0.0,0.13,0.06,0.0,37.81,77.69,2.25,36.79,0.0,0.31,0.0,0.0,0.69,0.19,0.19,0.06,52.63,57.35,1.0,1.13,16,1,2,La Liga 2,2
Giuliano Simeone,0.25,0.5,47.57,2.33,0.0,0.0,0.53,0.33,0.0,0.14,0.0,0.61,0.14,0.08,14.36,66.73,4.22,57.14,0.0,0.17,0.0,0.0,0.61,0.14,0.11,0.03,35.63,46.18,1.78,1.03,36,1,4,La Liga 2,2
Jorge Pombo,0.13,0.19,54.55,2.53,0.03,0.0,0.66,0.13,0.0,0.34,0.0,0.38,0.13,0.03,27.66,79.55,7.84,60.49,0.0,0.0,0.0,0.0,0.5,0.19,0.16,0.06,24.14,42.82,1.78,1.5,32,2,3,La Liga 2,2
Borja Gonzalez Tejada,0.0,0.04,90.0,0.79,0.0,0.0,0.67,0.63,0.04,1.42,0.0,0.42,0.0,0.0,17.0,70.34,4.04,51.02,0.0,0.13,0.0,0.0,0.42,0.0,0.0,0.0,66.67,60.87,0.54,0.63,24,2,2,La Liga 2,2
Sergio Álvarez,0.0,0.03,84.62,0.22,0.0,0.0,2.46,0.84,0.0,1.7,0.0,0.97,0.0,0.0,41.03,81.95,4.95,38.95,0.0,0.32,0.0,0.0,0.65,0.08,0.22,0.03,51.09,53.65,0.51,1.27,37,3,3,La Liga 2,2
Alberto Moleiro,0.0,0.13,48.97,1.5,0.0,0.0,0.68,0.25,0.0,0.18,0.0,0.9,0.28,0.2,32.5,87.62,12.5,54.76,0.0,0.08,0.0,0.0,0.38,0.08,0.1,0.0,25.71,43.11,1.0,0.73,40,1,3,La Liga 2,2
Gustavo Blanco,0.14,0.21,36.36,0.86,0.1,0.0,0.48,0.17,0.0,0.79,0.0,0.1,0.1,0.03,10.93,58.36,2.72,53.85,0.0,0.03,0.0,0.0,0.17,0.03,0.17,0.0,63.52,56.22,0.72,0.86,29,3,4,La Liga 2,2
Frederico Venâncio,0.03,0.03,100.0,0.48,0.03,0.0,0.83,0.97,0.03,3.1,0.0,0.24,0.03,0.03,45.17,83.44,4.28,48.6,0.0,0.31,0.0,0.0,0.69,0.14,0.21,0.07,73.08,67.5,0.17,0.62,29,2,2,La Liga 2,2
Viti Rozada,0.07,0.03,57.78,0.66,0.0,0.0,1.86,0.55,0.0,0.31,0.0,0.76,0.1,0.07,12.69,71.47,4.0,33.33,0.0,0.14,0.0,0.0,0.59,0.1,0.03,0.0,33.33,55.13,1.21,0.66,29,2,3,La Liga 2,2
Manu Vallejo,0.25,0.13,58.33,1.0,0.06,0.0,0.63,0.19,0.0,0.31,0.0,0.94,0.06,0.0,10.06,74.53,3.5,55.56,0.0,0.0,0.0,0.0,0.5,0.19,0.06,0.0,34.09,40.52,0.94,0.63,16,2,4,La Liga 2,2
Son,0.03,0.03,50.0,0.21,0.0,0.0,1.26,0.91,0.0,1.53,0.03,0.82,0.12,0.0,33.88,79.43,6.91,50.0,0.0,0.24,0.0,0.0,0.56,0.12,0.09,0.0,32.35,46.82,0.35,0.56,34,2,2,La Liga 2,2
Daniel Ojeda,0.14,0.05,39.58,1.32,0.0,0.0,0.81,0.59,0.0,0.16,0.0,0.78,0.14,0.16,28.97,80.41,7.81,53.85,0.0,0.08,0.0,0.0,0.76,0.16,0.22,0.0,47.06,42.25,0.65,0.59,37,2,3,La Liga 2,2
Juanlu Sánchez,0.05,0.03,42.86,0.65,0.0,0.0,2.7,0.92,0.03,0.84,0.03,1.43,0.05,0.14,25.3,75.11,4.49,34.55,0.0,0.14,0.0,0.0,0.81,0.19,0.11,0.0,57.14,52.56,0.84,0.84,37,1,3,La Liga 2,2
Dauda Mohammed,0.15,0.15,64.71,1.07,0.0,0.0,1.07,0.11,0.0,0.3,0.0,0.3,0.0,0.07,8.56,76.62,2.67,58.82,0.0,0.0,0.0,0.0,0.48,0.07,0.11,0.04,31.82,51.53,1.11,0.89,27,2,4,La Liga 2,2
Jorge Miramón,0.03,0.03,51.72,0.45,0.0,0.0,1.98,1.13,0.0,1.2,0.03,0.78,0.13,0.05,32.88,76.96,8.68,45.35,0.0,0.25,0.0,0.0,0.85,0.13,0.2,0.0,39.68,50.97,0.85,0.7,40,3,2,La Liga 2,2
Álex Pastor,0.05,0.05,66.67,0.24,0.05,0.0,0.81,0.67,0.0,1.81,0.0,0.33,0.0,0.0,52.76,90.25,4.67,50.49,0.0,0.24,0.0,0.0,0.38,0.0,0.0,0.1,62.5,54.39,0.67,1.0,21,1,2,La Liga 2,2
Rodri Tarín,0.04,0.09,66.67,0.43,0.04,0.0,0.65,1.22,0.04,3.65,0.0,0.17,0.0,0.0,35.52,78.82,2.7,44.3,0.0,0.3,0.0,0.0,0.83,0.04,0.3,0.0,63.89,60.16,0.61,0.87,23,2,2,La Liga 2,2
Idrissa Thiam,0.0,0.0,55.0,0.42,0.0,0.0,0.58,0.17,0.0,0.0,0.0,0.0,0.25,0.17,7.17,79.07,2.17,33.33,0.0,0.08,0.0,0.0,0.5,0.08,0.0,0.0,44.44,64.0,0.83,0.17,12,1,4,La Liga 2,2
Jesús Owono,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,74.19,0.0,33.33,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,La Liga 2,2
Luis Perea,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,30.0,66.67,6.0,33.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,75.0,0.0,1.0,1,2,3,La Liga 2,2
Dalisson de Almeida,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,3,La Liga 2,2
Ibrahim Janis Covi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,90.0,2.0,33.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.67,66.67,0.0,0.0,1,2,2,La Liga 2,2
Oier Luengo Redondo,0.0,0.09,100.0,0.09,0.0,0.0,0.91,2.0,0.0,3.09,0.0,0.36,0.0,0.0,22.27,77.14,1.36,26.67,0.0,0.18,0.0,0.0,0.55,0.18,0.18,0.0,42.0,49.4,0.82,0.73,11,2,2,La Liga 2,2
Sergio Tejera,0.0,0.0,50.0,0.83,0.0,0.0,0.42,0.83,0.0,0.25,0.0,0.08,0.0,0.0,23.17,87.77,3.0,61.29,0.0,0.0,0.0,0.0,0.67,0.0,0.25,0.0,33.33,57.14,1.5,1.0,12,3,3,La Liga 2,2
Cristian Salvador,0.0,0.07,54.55,0.57,0.0,0.0,2.36,1.54,0.04,0.93,0.0,1.11,0.0,0.0,22.89,79.1,2.89,54.05,0.0,0.18,0.0,0.0,0.54,0.07,0.29,0.04,51.79,49.19,0.5,1.68,28,2,3,La Liga 2,2
Juan Soriano,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.71,0.02,0.07,0.02,0.02,26.07,62.74,1.48,39.51,2.0,0.33,0.12,0.0,0.74,0.14,0.1,0.0,93.75,80.0,0.17,0.0,42,2,1,La Liga 2,2
Juan Carlos,0.21,0.05,53.73,1.11,0.03,0.0,1.47,0.37,0.0,0.21,0.0,1.05,0.08,0.0,14.76,71.66,4.47,61.36,0.0,0.08,0.0,0.0,0.47,0.11,0.18,0.03,27.16,44.62,1.58,1.05,38,3,4,La Liga 2,2
Iván Romero,0.12,0.18,42.11,1.5,0.03,0.0,1.65,0.35,0.0,0.41,0.0,0.79,0.06,0.12,13.59,68.4,4.06,54.17,0.0,0.06,0.0,0.0,0.41,0.09,0.18,0.0,38.14,45.61,1.82,1.47,34,1,4,La Liga 2,2
Aritz Aldasoro,0.03,0.03,64.29,0.53,0.0,0.0,2.38,1.09,0.0,1.09,0.0,1.18,0.06,0.0,27.91,80.61,5.21,50.0,0.0,0.09,0.0,0.0,0.53,0.18,0.29,0.06,41.89,51.38,0.85,1.24,34,1,3,La Liga 2,2
Juanpe,0.04,0.09,48.15,0.78,0.0,0.0,1.48,0.83,0.0,1.52,0.0,0.87,0.09,0.09,23.52,78.37,4.78,60.26,0.0,0.13,0.0,0.0,0.78,0.13,0.26,0.04,64.81,52.36,0.78,1.0,23,2,3,La Liga 2,2
Borja Valle,0.15,0.15,35.29,1.05,0.03,0.0,1.03,0.28,0.0,0.26,0.0,0.67,0.0,0.0,18.18,79.83,3.92,81.82,0.0,0.0,0.0,0.0,0.49,0.03,0.1,0.0,39.82,48.0,1.97,1.15,39,3,4,La Liga 2,2
Valentín Vada,0.11,0.16,45.45,0.89,0.0,0.0,0.7,0.14,0.0,0.14,0.0,0.41,0.11,0.08,21.22,87.52,5.49,65.63,0.0,0.0,0.0,0.0,0.41,0.11,0.19,0.0,32.0,38.96,0.43,1.08,37,2,3,La Liga 2,2
Gaku Shibasaki,0.0,0.0,72.73,0.33,0.0,0.0,1.07,0.63,0.0,0.6,0.0,0.57,0.07,0.03,29.17,80.46,6.47,52.5,0.0,0.13,0.0,0.0,0.43,0.1,0.13,0.03,53.85,52.21,0.57,0.7,30,3,3,La Liga 2,2
Cristian Glauder,0.0,0.0,57.14,0.41,0.0,0.0,1.31,1.03,0.03,3.31,0.0,0.41,0.07,0.03,31.76,80.56,1.97,38.97,0.0,0.24,0.0,0.0,0.79,0.1,0.24,0.0,59.74,56.02,0.66,1.31,29,2,2,La Liga 2,2
Carlos Benavídez,0.03,0.03,50.0,0.38,0.03,0.0,1.86,1.21,0.0,1.07,0.0,0.52,0.03,0.0,21.07,73.32,3.03,42.39,0.0,0.1,0.0,0.0,0.38,0.1,0.38,0.03,65.28,50.23,0.21,1.9,29,2,3,La Liga 2,2
Fernando Niño,0.1,0.1,41.86,0.9,0.03,0.0,0.74,0.13,0.0,1.08,0.0,0.49,0.08,0.08,12.44,72.37,3.59,46.67,0.0,0.08,0.0,0.0,0.77,0.1,0.05,0.0,53.91,52.69,1.54,0.85,39,1,4,La Liga 2,2
Adrián Castellano,0.06,0.0,66.67,0.12,0.06,0.0,1.71,0.82,0.0,2.0,0.0,0.94,0.06,0.0,26.88,76.81,4.35,35.94,0.0,0.29,0.0,0.0,0.71,0.18,0.29,0.0,71.43,58.1,0.53,0.94,17,2,2,La Liga 2,2
Jorge Molina,0.12,0.24,50.0,1.08,0.0,0.0,0.24,0.04,0.0,0.44,0.0,0.04,0.08,0.04,12.08,68.21,4.28,70.0,0.0,0.0,0.0,0.0,0.44,0.12,0.04,0.0,57.14,57.75,0.92,0.28,25,3,4,La Liga 2,2
Mohammed Djetei,0.03,0.0,69.23,0.55,0.0,0.0,0.97,1.03,0.06,4.45,0.0,0.19,0.03,0.0,36.32,83.57,2.32,47.57,0.0,0.13,0.0,0.0,0.84,0.13,0.1,0.03,61.4,61.24,0.61,0.84,31,2,2,La Liga 2,2
Josema,0.0,0.0,50.0,0.08,0.0,0.0,1.16,0.92,0.0,1.68,0.0,0.4,0.04,0.04,22.76,68.72,3.68,37.17,0.0,0.16,0.0,0.0,0.6,0.04,0.12,0.0,54.39,58.28,0.8,0.52,25,2,2,La Liga 2,2
Miquel Parera,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.57,0.0,0.0,0.0,0.0,23.81,49.94,1.57,35.99,2.7,0.3,0.08,0.0,0.76,0.19,0.08,0.03,100.0,100.0,0.19,0.03,37,2,1,La Liga 2,2
Mohamed Bouldini,0.22,0.28,52.54,1.47,0.08,0.0,0.64,0.08,0.0,0.72,0.0,0.44,0.11,0.06,11.03,68.01,3.08,27.27,0.0,0.03,0.0,0.0,0.36,0.08,0.22,0.0,52.55,46.28,1.36,1.86,36,2,4,La Liga 2,2
Carlos Ruiz,0.0,0.08,66.67,0.69,0.0,0.0,1.15,0.31,0.0,2.08,0.0,0.38,0.0,0.0,34.0,86.65,2.31,65.31,0.0,0.0,0.0,0.0,0.69,0.08,0.23,0.08,34.78,51.47,0.62,0.69,13,3,2,La Liga 2,2
Manu Molina,0.0,0.0,66.67,0.28,0.0,0.0,1.08,0.52,0.0,1.04,0.0,0.68,0.0,0.0,41.16,84.45,8.04,61.68,0.0,0.04,0.0,0.0,0.44,0.04,0.16,0.0,54.55,51.33,0.44,0.56,25,3,3,La Liga 2,2
Álex Pérez,0.0,0.0,100.0,0.0,0.0,0.0,0.83,0.83,0.0,4.17,0.0,0.0,0.0,0.0,37.67,80.09,1.83,55.1,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,54.55,65.0,0.17,0.33,6,3,2,La Liga 2,2
Jairo Izquierdo,0.05,0.03,62.9,0.79,0.0,0.0,1.03,0.63,0.05,0.47,0.0,0.89,0.34,0.16,24.26,79.07,6.08,53.7,0.0,0.03,0.0,0.0,0.63,0.03,0.21,0.0,24.0,49.41,1.16,0.68,38,2,2,La Liga 2,2
Raúl Navas,0.04,0.0,70.0,0.37,0.0,0.0,0.93,0.93,0.0,2.81,0.0,0.59,0.04,0.11,42.7,83.87,3.37,52.86,0.0,0.22,0.0,0.0,1.04,0.07,0.22,0.0,58.57,58.11,0.48,0.44,27,3,2,La Liga 2,2
Florian Miguel,0.03,0.05,33.33,0.68,0.03,0.0,1.43,1.11,0.03,2.97,0.0,0.49,0.0,0.03,27.05,74.73,3.27,39.08,0.0,0.32,0.0,0.0,0.7,0.11,0.19,0.03,50.91,56.0,1.46,1.19,37,2,2,La Liga 2,2
Germán Sánchez,0.05,0.0,0.0,0.52,0.05,0.0,0.76,0.67,0.0,4.38,0.05,0.29,0.05,0.05,33.38,75.46,1.9,35.66,0.0,0.19,0.0,0.0,0.81,0.24,0.24,0.05,62.5,61.36,1.05,0.81,21,3,2,La Liga 2,2
Ramón Enríquez,0.0,0.0,75.0,0.25,0.0,0.0,0.95,0.6,0.0,0.35,0.0,0.5,0.05,0.0,30.5,87.21,6.15,74.44,0.0,0.05,0.0,0.0,0.55,0.0,0.15,0.0,18.18,51.14,0.6,0.8,20,1,3,La Liga 2,2
Roko Baturina,0.29,0.14,33.33,1.14,0.0,0.0,0.21,0.0,0.0,0.5,0.0,0.29,0.07,0.14,7.93,68.47,1.86,100.0,0.0,0.0,0.0,0.0,0.43,0.14,0.07,0.0,40.63,44.8,1.64,0.43,14,1,4,La Liga 2,2
Sebas Moyano,0.12,0.17,46.72,1.76,0.02,0.0,0.8,0.63,0.0,0.46,0.0,0.78,0.1,0.0,13.15,70.69,3.73,45.83,0.0,0.15,0.0,0.0,0.8,0.05,0.02,0.0,36.78,47.06,1.32,0.56,41,2,3,La Liga 2,2
Tiago Geralnik,0.08,0.0,70.0,0.77,0.0,0.0,0.54,0.38,0.0,0.15,0.0,0.85,0.15,0.08,21.62,90.04,5.08,61.9,0.0,0.0,0.0,0.0,0.31,0.31,0.08,0.0,50.0,42.59,0.54,0.92,13,1,3,La Liga 2,2
Jandro Orellana,0.0,0.0,63.33,0.65,0.0,0.0,1.04,0.19,0.0,0.46,0.0,0.58,0.08,0.08,36.04,90.07,7.85,66.13,0.0,0.08,0.0,0.0,0.58,0.04,0.15,0.0,55.56,52.55,0.62,0.73,26,1,3,La Liga 2,2
Alberto Perea,0.1,0.0,58.82,0.71,0.0,1.19,0.57,0.14,0.0,0.05,0.0,0.95,0.05,0.05,17.71,88.17,5.81,61.9,0.0,0.0,0.0,0.0,0.14,0.0,0.05,0.0,44.44,48.55,1.0,0.33,21,3,4,La Liga 2,2
Álvaro Lemos,0.04,0.0,61.9,0.79,0.0,0.0,1.04,0.63,0.0,0.92,0.0,0.5,0.08,0.04,25.96,77.37,5.63,44.12,0.0,0.13,0.0,0.0,0.46,0.0,0.0,0.0,45.28,49.66,0.42,0.33,24,2,2,La Liga 2,2
Beñat Prados,0.0,0.0,47.06,0.33,0.0,0.0,1.72,1.33,0.03,1.69,0.03,0.59,0.03,0.05,33.31,79.29,5.85,41.62,0.0,0.05,0.0,0.0,0.74,0.08,0.23,0.03,62.89,55.52,0.95,1.23,39,1,2,La Liga 2,2
Diego Sanchez,0.05,0.0,50.0,0.1,0.05,0.0,1.9,1.0,0.0,1.4,0.0,0.45,0.0,0.05,25.85,72.73,3.9,32.89,0.0,0.25,0.0,0.0,0.7,0.1,0.15,0.05,45.24,55.38,0.5,0.9,20,1,2,La Liga 2,2
Yeray Cabanzon,0.18,0.0,71.43,1.0,0.09,0.0,0.73,0.09,0.0,0.18,0.0,0.82,0.18,0.09,12.73,75.71,3.73,53.33,0.0,0.0,0.0,0.0,0.36,0.09,0.0,0.0,60.0,45.9,0.64,0.27,11,1,3,La Liga 2,2
Kevin Omoruyi,0.09,0.0,80.0,1.45,0.09,0.0,0.64,0.18,0.0,0.82,0.0,0.09,0.09,0.09,9.73,50.47,1.91,42.86,0.0,0.0,0.0,0.0,0.45,0.0,0.27,0.0,46.24,43.48,0.55,1.36,11,1,4,La Liga 2,2
Víctor Meseguer,0.0,0.04,66.67,0.39,0.0,0.0,1.3,0.61,0.0,0.57,0.0,0.65,0.0,0.0,32.52,82.89,6.65,60.53,0.0,0.09,0.0,0.0,0.3,0.09,0.22,0.0,60.94,56.89,1.04,0.96,23,1,3,La Liga 2,2
Yann Bodiger,0.0,0.0,54.55,0.56,0.0,0.0,1.81,1.25,0.0,0.69,0.0,1.03,0.03,0.03,40.81,78.94,6.97,52.53,0.0,0.22,0.0,0.0,0.53,0.09,0.25,0.03,55.88,50.18,0.88,1.44,32,2,3,La Liga 2,2
Esteban Burgos,0.03,0.0,71.43,0.19,0.0,0.0,0.65,0.9,0.03,5.13,0.0,0.26,0.0,0.0,40.87,76.32,2.32,37.92,0.0,0.26,0.0,0.0,0.58,0.03,0.29,0.06,58.97,52.08,0.19,1.1,31,3,2,La Liga 2,2
Juan Otero,0.15,0.1,41.91,2.0,0.0,0.0,0.9,0.59,0.0,0.39,0.0,0.39,0.17,0.0,21.2,71.23,6.8,47.46,0.0,0.12,0.0,0.0,0.83,0.17,0.22,0.0,45.95,43.93,1.46,1.22,41,2,4,La Liga 2,2
Maikel Mesa,0.22,0.16,62.0,1.76,0.0,0.0,0.78,0.65,0.03,0.95,0.0,0.46,0.11,0.08,24.08,79.46,5.08,47.73,0.0,0.11,0.0,0.0,0.78,0.11,0.14,0.03,35.38,46.76,1.46,1.22,37,3,3,La Liga 2,2
Yayo,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,0.0,0.33,0.0,0.0,0.0,0.0,8.67,76.92,1.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.33,3,1,3,La Liga 2,2
Kike Salas,0.0,0.0,60.0,0.29,0.0,0.0,0.86,0.43,0.14,2.57,0.0,0.43,0.0,0.0,34.57,82.64,3.29,35.29,0.0,0.14,0.0,0.0,0.43,0.0,0.29,0.0,77.27,63.41,0.0,0.71,7,1,2,La Liga 2,2
Ramón Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,28.22,49.61,1.56,35.57,3.0,0.11,0.11,0.0,1.22,0.11,0.0,0.0,100.0,100.0,0.33,0.0,9,1,1,La Liga 2,2
Enrique Clemente,0.0,0.0,50.0,0.14,0.0,0.0,1.29,0.5,0.0,0.86,0.0,0.21,0.0,0.0,38.93,86.24,6.93,44.44,0.0,0.0,0.0,0.0,0.43,0.0,0.14,0.0,66.67,61.11,0.29,0.64,14,1,2,La Liga 2,2
Álvaro Jiménez,0.12,0.04,51.22,0.92,0.0,0.0,0.58,0.31,0.0,0.19,0.0,0.85,0.04,0.04,18.42,82.25,6.27,52.0,0.0,0.0,0.0,0.0,0.31,0.04,0.12,0.0,41.18,43.75,1.04,0.62,26,2,3,La Liga 2,2
Armando Sadiku,0.26,0.06,50.0,1.23,0.03,0.0,0.19,0.1,0.0,0.32,0.0,0.23,0.03,0.0,8.29,75.1,2.23,77.78,0.0,0.0,0.0,0.0,0.42,0.06,0.1,0.0,35.53,32.72,0.45,0.94,31,3,4,La Liga 2,2
Lago Júnior,0.24,0.12,44.19,1.71,0.12,0.0,1.12,0.12,0.0,0.59,0.0,0.35,0.12,0.0,16.12,77.01,5.29,64.29,0.0,0.06,0.0,0.0,0.76,0.12,0.12,0.0,32.84,43.63,1.71,1.35,17,3,3,La Liga 2,2
Oscar Sielva,0.09,0.0,28.57,0.52,0.0,1.09,0.65,0.39,0.0,1.35,0.0,0.52,0.13,0.04,19.13,79.32,3.3,40.38,0.0,0.04,0.0,0.0,0.52,0.09,0.3,0.0,71.88,56.6,0.87,0.74,23,3,3,La Liga 2,2
Alejandro Francés,0.0,0.0,80.0,0.26,0.0,0.0,1.04,1.09,0.04,2.52,0.0,0.26,0.0,0.0,53.7,84.45,3.43,40.19,0.0,0.39,0.0,0.0,0.7,0.13,0.17,0.04,35.56,50.81,0.65,0.78,23,1,2,La Liga 2,2
Álex Corredera,0.0,0.0,36.0,0.76,0.0,0.0,1.28,0.96,0.0,0.64,0.04,0.96,0.08,0.04,42.96,89.76,10.24,62.03,0.0,0.16,0.0,0.0,0.56,0.04,0.16,0.08,53.85,46.36,0.6,0.76,25,2,3,La Liga 2,2
Miguel San Román,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.0,0.0,0.0,31.4,44.59,1.2,27.35,3.8,0.2,0.2,0.0,1.0,0.2,0.0,0.0,100.0,100.0,0.0,0.0,5,2,1,La Liga 2,2
Naim García,0.1,0.03,63.64,1.32,0.0,0.0,0.94,0.39,0.0,0.39,0.0,0.26,0.13,0.06,10.84,71.43,2.71,28.57,0.0,0.0,0.0,0.0,0.42,0.06,0.13,0.0,50.0,49.72,0.42,0.84,31,1,3,La Liga 2,2
Adrián Diéguez,0.0,0.0,45.45,0.5,0.0,0.0,1.8,0.87,0.0,1.83,0.0,0.8,0.0,0.03,44.7,83.74,4.13,52.51,0.0,0.1,0.0,0.0,0.93,0.03,0.3,0.03,59.15,53.81,0.67,1.33,30,2,2,La Liga 2,2
Francho Serrano,0.03,0.03,50.0,0.64,0.0,0.0,1.19,0.72,0.0,0.75,0.0,0.72,0.06,0.03,32.97,80.37,6.92,53.68,0.0,0.19,0.0,0.0,0.58,0.14,0.08,0.0,31.34,46.15,0.69,0.5,36,1,3,La Liga 2,2
Rubén Rochina,0.0,0.13,75.0,1.25,0.0,0.0,1.13,0.13,0.0,0.25,0.0,0.5,0.0,0.0,16.13,72.87,3.25,46.15,0.0,0.0,0.0,0.0,0.13,0.0,0.25,0.0,53.33,58.0,0.75,0.5,8,3,3,La Liga 2,2
Asier Villalibre,0.25,0.31,50.0,1.81,0.19,0.0,0.25,0.0,0.0,0.38,0.0,0.13,0.06,0.13,8.5,69.85,2.56,0.0,0.0,0.13,0.0,0.0,0.25,0.19,0.19,0.0,56.25,44.74,0.88,0.94,16,2,4,La Liga 2,2
