Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Kyriakos Papadopoulos,0.0,0.0,0.0,0.4,0.0,0.0,0.8,1.5,0.0,3.3,0.0,0.2,0.0,0.0,26.0,73.85,2.6,38.98,0.0,0.3,0.0,0.0,0.8,0.3,0.1,0.0,75.0,75.47,1.7,0.6,10,3,2,Grecia Stoiximan Super League,3
Oghenekaro Etebo,0.0,0.0,60.0,0.28,0.0,0.0,1.96,1.56,0.04,0.72,0.0,0.32,0.0,0.0,50.48,90.02,7.36,66.02,0.0,0.2,0.0,0.0,0.72,0.12,0.2,0.04,38.24,55.36,1.0,1.4,25,2,3,Grecia Stoiximan Super League,3
Federico Álvarez,0.03,0.0,75.0,0.79,0.0,0.0,1.62,1.07,0.03,1.31,0.0,0.48,0.03,0.03,37.72,79.8,5.62,43.83,0.0,0.31,0.0,0.0,0.83,0.14,0.03,0.0,78.26,59.28,0.76,0.93,29,2,2,Grecia Stoiximan Super League,3
Andraž Šporar,0.34,0.25,41.67,2.38,0.13,0.0,0.13,0.06,0.0,0.28,0.0,0.03,0.06,0.13,10.0,75.31,3.19,60.0,0.0,0.03,0.0,0.0,0.22,0.0,0.09,0.0,37.78,44.2,1.09,0.66,32,2,4,Grecia Stoiximan Super League,3
Viktor Klonaridis,0.04,0.04,55.0,0.92,0.0,0.0,0.72,0.44,0.0,0.48,0.0,0.24,0.16,0.2,18.36,74.29,5.6,73.08,0.0,0.04,0.0,0.0,0.64,0.08,0.08,0.0,46.15,45.19,0.48,0.44,25,3,4,Grecia Stoiximan Super League,3
Stefanos Stroungis,0.0,0.08,0.0,0.58,0.0,0.0,0.83,0.67,0.0,5.17,0.0,0.17,0.0,0.0,47.5,83.86,1.33,47.56,0.0,0.17,0.0,0.0,0.92,0.08,0.17,0.0,65.91,59.49,0.67,1.17,12,2,2,Grecia Stoiximan Super League,3
Miguel Mellado,0.07,0.0,0.0,0.85,0.0,0.0,2.11,1.04,0.07,0.59,0.0,0.74,0.0,0.0,49.37,84.32,9.33,61.87,0.0,0.15,0.0,0.0,1.0,0.07,0.41,0.0,34.15,53.68,2.81,2.07,27,2,3,Grecia Stoiximan Super League,3
Dominik Kotarski,0.0,0.0,100.0,0.03,0.0,0.0,0.0,0.0,0.06,0.68,0.0,0.03,0.0,0.0,28.68,77.23,0.79,41.29,1.94,0.44,0.21,0.03,0.71,0.18,0.12,0.0,50.0,73.33,0.26,0.06,34,1,1,Grecia Stoiximan Super League,3
Pepe Castaño,0.03,0.03,0.0,0.27,0.0,0.0,0.73,0.9,0.0,3.73,0.03,0.2,0.0,0.0,54.7,92.81,2.4,59.46,0.0,0.37,0.0,0.0,0.87,0.17,0.27,0.0,57.45,53.15,0.93,1.27,30,2,2,Grecia Stoiximan Super League,3
Milad Mohammadi,0.0,0.0,25.0,0.46,0.0,0.0,1.0,0.31,0.0,0.38,0.0,0.15,0.0,0.08,24.77,80.43,5.38,50.0,0.0,0.38,0.0,0.0,0.15,0.0,0.0,0.0,45.45,45.0,0.54,1.31,13,2,2,Grecia Stoiximan Super League,3
Ervin Zukanović,0.06,0.0,0.0,0.33,0.06,0.0,0.39,1.5,0.0,2.39,0.0,0.39,0.0,0.0,40.39,88.86,3.11,62.83,0.0,0.22,0.0,0.0,0.94,0.17,0.11,0.06,61.9,52.27,0.17,0.33,18,3,2,Grecia Stoiximan Super League,3
Fotis Ioannidis,0.19,0.06,51.11,1.36,0.0,0.0,0.36,0.08,0.0,0.08,0.0,0.14,0.06,0.06,10.25,79.95,4.0,58.33,0.0,0.06,0.0,0.0,0.25,0.03,0.06,0.0,33.33,47.42,1.36,0.83,36,1,4,Grecia Stoiximan Super League,3
Aboubakar Kamara,0.27,0.2,66.67,1.67,0.0,0.0,0.27,0.2,0.0,0.6,0.0,0.07,0.0,0.0,16.0,76.67,3.93,63.64,0.0,0.0,0.0,0.0,0.73,0.07,0.27,0.13,43.59,42.86,1.93,2.33,15,2,4,Grecia Stoiximan Super League,3
Dimitrios Kourbelis,0.03,0.1,72.73,0.83,0.0,0.0,1.27,0.8,0.0,0.9,0.0,0.5,0.1,0.03,42.1,87.02,10.7,69.35,0.0,0.17,0.0,0.0,0.33,0.03,0.27,0.03,53.66,48.28,1.5,1.97,30,2,3,Grecia Stoiximan Super League,3
Triantafyllos Pasalidis,0.0,0.0,100.0,0.27,0.0,0.0,1.14,1.41,0.0,3.14,0.0,0.18,0.05,0.05,39.14,84.2,1.82,43.2,0.0,0.27,0.0,0.0,0.73,0.05,0.36,0.05,61.29,55.74,1.05,1.68,22,2,2,Grecia Stoiximan Super League,3
Lukas Rupp,0.13,0.0,71.43,0.88,0.0,0.0,0.88,0.13,0.0,0.38,0.0,0.13,0.13,0.13,16.25,86.15,4.88,80.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,50.0,56.76,0.88,0.75,8,3,3,Grecia Stoiximan Super League,3
Georgios Kornezos,0.05,0.0,0.0,0.36,0.05,0.0,1.14,1.95,0.0,2.91,0.0,0.18,0.0,0.0,33.41,80.41,1.82,46.3,0.0,0.23,0.0,0.0,1.55,0.18,0.18,0.0,62.07,58.04,0.18,0.77,22,2,2,Grecia Stoiximan Super League,3
Rafa Soares,0.0,0.0,33.33,0.31,0.0,0.0,0.92,0.88,0.0,1.46,0.0,0.35,0.19,0.19,40.42,81.26,9.54,47.75,0.0,0.42,0.0,0.0,0.69,0.19,0.12,0.0,44.44,36.36,0.12,0.92,26,2,2,Grecia Stoiximan Super League,3
Derek Cornelius,0.0,0.08,0.0,0.54,0.0,0.0,1.31,1.69,0.0,5.08,0.0,0.15,0.0,0.08,37.08,75.31,2.38,34.13,0.0,0.15,0.0,0.0,0.85,0.31,0.08,0.0,60.0,61.9,0.92,1.08,13,2,2,Grecia Stoiximan Super League,3
Dani Suarez,0.0,0.0,0.0,0.67,0.0,0.0,1.78,0.67,0.0,3.0,0.0,0.22,0.0,0.11,52.44,85.38,3.22,52.54,0.0,0.11,0.0,0.0,1.22,0.11,0.22,0.0,55.56,65.31,0.67,0.67,9,3,2,Grecia Stoiximan Super League,3
Rodrigo Escoval,0.0,0.0,100.0,0.24,0.0,0.0,0.86,1.59,0.0,3.55,0.0,0.24,0.0,0.0,42.38,79.9,3.38,52.4,0.0,0.34,0.0,0.0,1.07,0.38,0.21,0.0,57.63,56.49,0.48,0.9,29,2,2,Grecia Stoiximan Super League,3
Julián Bartolo,0.09,0.05,38.89,1.14,0.0,0.0,0.95,0.18,0.0,0.14,0.0,0.55,0.18,0.18,14.5,75.24,3.86,70.37,0.0,0.0,0.0,0.0,0.32,0.14,0.09,0.0,18.18,46.9,1.05,1.0,22,2,3,Grecia Stoiximan Super League,3
Theofanis Mavromatis,0.0,0.06,0.0,0.22,0.0,0.0,0.39,1.5,0.11,3.72,0.0,0.06,0.06,0.11,34.94,80.29,1.83,38.66,0.0,0.22,0.0,0.0,0.72,0.06,0.22,0.0,67.74,58.06,0.5,0.67,18,2,2,Grecia Stoiximan Super League,3
Alexei Koşelev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,20.75,40.96,2.0,30.99,1.75,0.5,0.25,0.0,0.5,0.25,0.25,0.0,100.0,100.0,0.0,0.0,4,2,1,Grecia Stoiximan Super League,3
Jean Barrientos,0.09,0.09,56.25,1.17,0.0,0.0,1.57,0.96,0.0,0.3,0.0,0.39,0.04,0.0,46.87,84.97,9.78,68.83,0.0,0.26,0.0,0.0,1.17,0.39,0.3,0.0,41.67,51.23,1.48,1.43,23,3,3,Grecia Stoiximan Super League,3
Pajtim Kasami,0.17,0.17,66.67,1.83,0.0,0.0,0.92,0.58,0.0,0.17,0.0,0.58,0.0,0.0,25.17,87.09,4.5,63.89,0.0,0.17,0.0,0.0,0.33,0.08,0.08,0.0,33.33,43.9,0.25,1.0,12,3,3,Grecia Stoiximan Super League,3
Nikolaos Karelis,0.45,0.17,37.5,1.66,0.07,0.0,0.24,0.24,0.0,0.24,0.0,0.14,0.03,0.03,13.24,74.22,3.07,61.9,0.0,0.03,0.0,0.0,0.97,0.21,0.07,0.03,24.36,31.5,1.07,1.45,29,3,4,Grecia Stoiximan Super League,3
Nouha Dicko,0.2,0.13,40.74,1.97,0.07,0.0,0.53,0.3,0.0,0.07,0.0,0.17,0.0,0.03,16.33,75.51,5.33,50.0,0.0,0.03,0.0,0.0,0.9,0.1,0.2,0.0,24.44,37.82,1.17,1.27,30,3,4,Grecia Stoiximan Super League,3
Giannis Konstantelias,0.07,0.23,48.08,1.4,0.0,0.0,0.97,0.33,0.0,0.07,0.0,0.27,0.17,0.13,22.43,79.64,8.77,64.58,0.0,0.13,0.0,0.0,0.37,0.13,0.1,0.0,27.27,44.04,1.3,1.4,30,1,3,Grecia Stoiximan Super League,3
Georgios Mygas,0.0,0.03,50.0,1.24,0.0,0.0,1.97,1.41,0.03,1.52,0.03,0.28,0.21,0.03,25.97,66.67,4.62,37.74,0.0,0.24,0.0,0.0,1.24,0.21,0.34,0.0,62.07,54.76,1.62,1.86,29,2,2,Grecia Stoiximan Super League,3
José Alberto Cañas,0.04,0.0,33.33,0.74,0.0,0.0,1.33,1.15,0.0,0.41,0.0,0.3,0.04,0.04,33.41,80.71,5.3,61.11,0.0,0.22,0.0,0.0,1.04,0.22,0.19,0.0,51.72,65.73,1.56,0.89,27,3,3,Grecia Stoiximan Super League,3
Andreas Bouchalakis,0.33,0.33,0.0,1.33,0.0,0.0,0.67,0.67,0.0,0.33,0.0,0.33,0.0,0.0,33.0,88.89,8.33,72.73,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,37.5,0.33,1.0,3,2,3,Grecia Stoiximan Super League,3
Petros Mantalos,0.07,0.07,50.0,0.73,0.03,0.0,0.53,0.17,0.0,0.1,0.0,0.23,0.13,0.2,14.57,78.95,4.83,62.07,0.0,0.03,0.0,0.0,0.03,0.03,0.17,0.0,40.0,45.63,0.73,1.1,30,3,3,Grecia Stoiximan Super League,3
Diadié Samassékou,0.1,0.0,40.0,0.3,0.05,0.0,1.2,0.6,0.0,0.75,0.0,0.25,0.0,0.0,21.05,82.9,3.6,57.78,0.0,0.3,0.0,0.0,0.05,0.05,0.1,0.0,57.14,56.79,0.6,0.8,20,2,3,Grecia Stoiximan Super League,3
Tasos Tsokanis,0.15,0.04,66.67,0.52,0.07,0.0,1.22,1.33,0.0,1.33,0.0,0.44,0.04,0.11,28.85,77.41,4.3,46.67,0.0,0.19,0.0,0.0,1.26,0.3,0.07,0.0,45.45,61.24,1.26,0.48,27,3,3,Grecia Stoiximan Super League,3
Juan Iturbe,0.12,0.0,54.35,1.06,0.0,0.0,1.12,0.55,0.03,0.27,0.03,0.21,0.03,0.03,15.3,72.87,4.91,54.29,0.0,0.0,0.0,0.0,0.7,0.03,0.12,0.0,48.72,56.25,1.94,0.85,33,2,3,Grecia Stoiximan Super League,3
Rubén Martínez,0.18,0.0,50.0,2.06,0.0,0.0,0.71,0.41,0.0,0.18,0.0,0.24,0.06,0.0,15.53,74.62,5.0,55.56,0.0,0.0,0.0,0.0,0.82,0.29,0.06,0.0,25.0,41.9,1.41,1.59,17,3,3,Grecia Stoiximan Super League,3
Nélson Oliveira,0.22,0.16,55.56,2.09,0.03,0.0,0.19,0.16,0.0,0.19,0.0,0.09,0.03,0.03,14.28,78.12,4.53,64.29,0.0,0.09,0.0,0.0,0.47,0.13,0.13,0.0,32.5,43.08,1.72,1.09,32,3,4,Grecia Stoiximan Super League,3
Theofanis Tzandaris,0.0,0.03,64.29,0.86,0.0,0.0,1.97,1.17,0.03,0.72,0.0,0.79,0.0,0.07,31.72,79.02,5.66,59.8,0.0,0.17,0.0,0.0,0.97,0.17,0.14,0.0,67.65,57.31,2.03,1.9,29,2,3,Grecia Stoiximan Super League,3
Bradley Mazikou,0.0,0.0,35.0,0.21,0.0,0.0,1.29,1.21,0.07,0.96,0.0,0.29,0.11,0.07,34.11,85.03,6.18,57.14,0.0,0.18,0.0,0.0,0.89,0.11,0.11,0.0,46.43,62.58,1.68,0.75,28,2,2,Grecia Stoiximan Super League,3
David Carmona,0.0,0.0,50.0,0.22,0.0,0.0,2.39,1.3,0.04,1.96,0.0,0.74,0.0,0.04,31.22,75.63,7.35,46.39,0.0,0.3,0.0,0.0,0.83,0.17,0.04,0.0,56.0,56.47,1.0,1.22,23,2,2,Grecia Stoiximan Super League,3
Frederico Duarte,0.04,0.04,38.46,1.04,0.0,0.0,1.8,0.76,0.0,0.28,0.0,0.44,0.0,0.04,16.92,66.67,4.2,43.86,0.0,0.04,0.0,0.0,0.84,0.2,0.12,0.0,50.0,58.47,1.8,1.04,25,1,3,Grecia Stoiximan Super League,3
Levan Shengelia,0.1,0.0,51.16,0.97,0.0,0.0,0.74,0.39,0.0,0.16,0.0,0.23,0.1,0.1,18.35,82.07,4.74,67.12,0.0,0.1,0.0,0.0,0.58,0.16,0.16,0.0,41.67,40.0,0.45,0.74,31,2,4,Grecia Stoiximan Super League,3
Harold Mosquera,0.08,0.08,33.33,1.08,0.0,0.0,0.17,0.08,0.0,0.08,0.0,0.0,0.17,0.08,11.17,81.34,5.25,57.14,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,100.0,59.38,1.0,0.0,12,2,4,Grecia Stoiximan Super League,3
Wajdi Kechrida,0.03,0.0,25.0,0.33,0.0,0.0,1.1,1.2,0.0,1.43,0.0,0.27,0.13,0.07,40.67,79.59,8.1,51.55,0.0,0.27,0.0,0.0,0.9,0.13,0.13,0.0,73.68,47.92,0.7,1.23,30,2,2,Grecia Stoiximan Super League,3
Federico Gino,0.0,0.0,66.67,1.31,0.0,0.0,1.81,1.75,0.0,0.81,0.0,1.06,0.06,0.0,43.31,81.39,8.13,54.9,0.0,0.19,0.0,0.0,0.69,0.25,0.44,0.0,53.85,45.08,1.06,2.13,16,2,3,Grecia Stoiximan Super League,3
Juan Muñiz,0.09,0.09,40.0,1.18,0.0,0.0,0.36,0.09,0.0,0.18,0.0,0.09,0.09,0.0,17.64,73.2,5.55,56.67,0.0,0.0,0.0,0.0,0.36,0.09,0.27,0.0,33.33,45.65,1.27,1.27,11,3,3,Grecia Stoiximan Super League,3
Ivan Näsberg,0.08,0.0,0.0,0.58,0.0,0.0,0.33,0.5,0.0,2.0,0.0,0.0,0.0,0.0,46.83,90.21,3.25,48.33,0.0,0.33,0.0,0.0,0.67,0.17,0.08,0.0,69.23,60.61,0.67,0.67,12,2,2,Grecia Stoiximan Super League,3
Guðmundur Þórarinsson,0.0,0.0,80.0,0.07,0.0,0.0,0.63,0.63,0.0,0.74,0.0,0.41,0.04,0.15,36.41,80.67,8.52,55.56,0.0,0.11,0.0,0.0,1.0,0.04,0.07,0.0,52.63,46.15,0.22,0.52,27,3,3,Grecia Stoiximan Super League,3
Ahmed Hassan,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,81.82,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,1.0,1,2,4,Grecia Stoiximan Super League,3
Christos Albanis,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,2,4,Grecia Stoiximan Super League,3
Dereck Kutesa,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,66.67,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,Grecia Stoiximan Super League,3
Konstantinos Doumtsios,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,66.67,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4,Grecia Stoiximan Super League,3
Zymer Bytyqi,0.0,0.0,100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.5,0.0,2,2,3,Grecia Stoiximan Super League,3
Régis,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,72.73,1.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2,2,3,Grecia Stoiximan Super League,3
Michalis Bakakis,0.0,0.0,0.0,0.6,0.0,0.0,2.0,1.0,0.0,2.2,0.0,0.2,0.0,0.0,32.4,73.46,5.8,24.0,0.0,0.4,0.0,0.0,0.8,0.2,0.0,0.0,60.0,62.86,1.2,1.0,5,3,2,Grecia Stoiximan Super League,3
Sotiris Ninis,0.0,0.11,80.0,1.56,0.0,0.0,0.56,0.11,0.0,0.0,0.0,0.22,0.22,0.0,23.44,74.41,7.89,47.5,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,37.5,53.49,1.33,0.89,9,3,3,Grecia Stoiximan Super League,3
Ousseynou Ba,0.0,0.0,100.0,0.26,0.0,0.0,1.21,1.16,0.0,2.32,0.05,0.21,0.05,0.0,41.47,89.09,1.79,57.14,0.0,0.26,0.0,0.0,0.63,0.16,0.11,0.0,43.48,54.55,0.74,1.05,19,2,2,Grecia Stoiximan Super League,3
Assane Dioussé,0.09,0.03,50.0,0.52,0.0,0.0,1.18,0.79,0.0,0.42,0.0,0.64,0.0,0.03,41.76,86.43,8.48,70.71,0.0,0.15,0.0,0.0,1.0,0.09,0.09,0.0,65.22,53.0,1.45,1.21,33,2,3,Grecia Stoiximan Super League,3
Jerónimo Barrales,0.07,0.07,0.0,1.18,0.0,0.0,0.43,0.04,0.0,0.5,0.0,0.25,0.04,0.0,17.04,60.17,3.32,35.71,0.0,0.14,0.0,0.0,0.64,0.07,0.29,0.0,51.89,51.39,1.64,1.79,28,3,4,Grecia Stoiximan Super League,3
Facundo Sánchez,0.07,0.0,30.0,0.36,0.0,0.0,1.14,0.71,0.0,0.86,0.0,0.5,0.0,0.0,34.43,78.63,5.71,43.08,0.0,0.36,0.0,0.0,0.21,0.0,0.14,0.0,60.0,47.44,0.43,0.71,14,3,2,Grecia Stoiximan Super League,3
Dorin Rotariu,0.15,0.07,38.89,0.78,0.04,0.0,0.67,0.41,0.04,0.52,0.0,0.3,0.15,0.0,16.04,76.91,4.52,65.79,0.0,0.07,0.0,0.0,0.59,0.07,0.07,0.0,70.37,56.3,0.93,0.19,27,2,4,Grecia Stoiximan Super League,3
Paulo Vinícius,0.05,0.0,0.0,0.41,0.05,0.0,0.73,1.68,0.0,2.77,0.0,0.0,0.05,0.0,30.36,75.3,2.36,42.86,0.0,0.18,0.0,0.0,1.05,0.27,0.18,0.05,47.62,58.16,1.0,0.68,22,3,2,Grecia Stoiximan Super League,3
Javier Mendoza,0.2,0.0,12.5,1.3,0.0,5.0,0.9,0.7,0.0,0.0,0.0,0.2,0.0,0.0,22.4,78.57,6.4,76.0,0.0,0.0,0.0,0.0,0.7,0.2,0.3,0.0,66.67,46.91,2.7,1.9,10,3,3,Grecia Stoiximan Super League,3
Gerasimos Bakadimas,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.38,0.0,1.5,0.0,0.38,0.0,0.0,39.0,85.26,2.75,50.0,0.0,0.25,0.0,0.0,0.88,0.0,0.0,0.0,40.0,56.67,0.63,0.5,8,1,2,Grecia Stoiximan Super League,3
Epameinondas Pantelakis,0.04,0.0,50.0,0.32,0.04,0.0,0.92,1.4,0.0,3.8,0.0,0.16,0.0,0.0,39.08,78.4,3.28,47.32,0.0,0.04,0.0,0.0,0.92,0.36,0.12,0.04,60.0,59.63,0.88,1.0,25,2,2,Grecia Stoiximan Super League,3
Asier Benito,0.08,0.0,66.67,1.46,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,6.77,68.18,2.15,0.0,0.0,0.0,0.0,0.0,0.38,0.08,0.0,0.0,44.0,36.73,0.31,0.85,13,2,4,Grecia Stoiximan Super League,3
Christos Tasoulis,0.0,0.08,50.0,0.58,0.0,0.0,1.17,0.67,0.0,1.25,0.0,0.33,0.08,0.08,20.58,79.35,2.92,58.33,0.0,0.17,0.0,0.0,0.58,0.25,0.0,0.0,50.0,53.95,1.17,1.0,12,3,3,Grecia Stoiximan Super League,3
Stefan Schwab,0.1,0.03,60.0,0.65,0.0,0.0,0.71,0.48,0.0,0.58,0.0,0.29,0.1,0.03,33.06,81.85,7.61,63.31,0.0,0.13,0.0,0.0,0.45,0.13,0.19,0.0,52.27,47.06,0.77,1.13,31,3,3,Grecia Stoiximan Super League,3
Alexander Jeremejeff,0.1,0.1,40.0,1.6,0.0,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.2,0.2,11.9,63.87,3.2,100.0,0.0,0.0,0.0,0.0,0.5,0.2,0.1,0.0,42.11,34.55,0.8,1.3,10,2,4,Grecia Stoiximan Super League,3
Moses Odubajo,0.04,0.0,61.29,0.44,0.0,0.0,1.04,1.08,0.04,0.76,0.0,0.16,0.08,0.04,34.68,84.08,6.16,49.06,0.0,0.16,0.0,0.0,0.72,0.04,0.28,0.0,73.68,57.14,1.68,1.32,25,2,2,Grecia Stoiximan Super League,3
Rubén García,0.0,0.0,50.0,0.18,0.0,0.0,0.82,1.36,0.0,1.09,0.0,0.27,0.0,0.0,27.45,81.79,5.36,57.78,0.0,0.18,0.0,0.0,0.36,0.09,0.09,0.0,12.5,46.81,1.09,0.91,11,2,2,Grecia Stoiximan Super League,3
Panagiotis Liagas,0.05,0.05,0.0,0.4,0.05,0.0,0.85,1.45,0.0,3.6,0.0,0.15,0.0,0.0,23.65,56.45,2.1,34.6,0.0,0.2,0.0,0.0,0.75,0.2,0.1,0.0,48.78,60.49,0.6,0.3,20,1,2,Grecia Stoiximan Super League,3
Adam Tzanetopoulos,0.0,0.0,66.67,0.28,0.0,0.0,0.83,1.78,0.0,3.83,0.0,0.17,0.0,0.0,33.39,76.21,2.06,52.78,0.0,0.22,0.0,0.0,1.17,0.33,0.11,0.0,63.64,58.14,0.67,1.11,18,2,2,Grecia Stoiximan Super League,3
Adam Gnezda Čerin,0.03,0.09,56.52,1.06,0.0,0.0,0.85,0.65,0.0,0.18,0.0,0.35,0.12,0.03,38.65,86.68,11.47,74.04,0.0,0.29,0.0,0.0,0.35,0.03,0.12,0.0,35.48,38.53,0.94,1.91,34,1,3,Grecia Stoiximan Super League,3
Jeison Medina,0.13,0.13,71.43,0.88,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,16.75,70.15,4.75,53.33,0.0,0.13,0.0,0.0,0.75,0.13,0.25,0.0,29.63,43.14,1.0,0.5,8,2,4,Grecia Stoiximan Super League,3
Marvin Peersman,0.0,0.0,30.0,0.41,0.0,0.0,0.97,0.69,0.03,1.86,0.0,0.31,0.07,0.1,46.17,84.02,6.62,50.42,0.0,0.21,0.0,0.0,0.93,0.14,0.14,0.0,48.89,52.87,1.03,1.21,29,3,2,Grecia Stoiximan Super League,3
Matej Marković,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.07,0.0,1.07,0.0,0.0,0.0,0.0,22.21,50.16,0.29,30.05,2.64,0.14,0.07,0.0,1.07,0.21,0.14,0.0,100.0,100.0,0.5,0.07,14,2,1,Grecia Stoiximan Super League,3
Nicolas N'Koulou,0.06,0.0,100.0,0.12,0.06,0.0,0.59,1.18,0.0,1.65,0.06,0.12,0.0,0.0,40.29,90.51,1.41,58.82,0.0,0.18,0.0,0.0,0.88,0.0,0.06,0.0,44.0,41.94,0.29,1.12,17,3,2,Grecia Stoiximan Super League,3
Claudiu Balan,0.22,0.11,75.0,1.0,0.04,0.0,0.56,0.15,0.0,0.26,0.0,0.15,0.0,0.0,9.74,74.9,2.15,77.78,0.0,0.11,0.0,0.0,0.7,0.19,0.15,0.0,50.0,50.56,1.7,1.37,27,2,4,Grecia Stoiximan Super League,3
Youssef El Arabi,0.18,0.15,37.5,1.03,0.0,0.0,0.18,0.12,0.0,0.12,0.0,0.06,0.09,0.18,8.18,77.34,2.65,64.29,0.0,0.03,0.0,0.0,0.15,0.06,0.06,0.0,34.62,35.79,0.47,0.62,34,3,4,Grecia Stoiximan Super League,3
Tomás De Vincenti,0.17,0.13,33.33,1.17,0.0,0.69,0.67,0.46,0.04,0.13,0.0,0.13,0.0,0.04,19.04,73.09,4.92,48.98,0.0,0.0,0.0,0.0,0.96,0.21,0.29,0.04,41.67,47.62,0.92,1.04,24,3,3,Grecia Stoiximan Super League,3
Manssou Fofana,0.2,0.0,66.67,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,4.2,71.43,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,100.0,66.67,0.2,0.0,5,1,3,Grecia Stoiximan Super League,3
Giannis Anestis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.43,0.0,0.0,0.0,0.0,25.05,61.6,1.0,36.54,3.19,0.1,0.24,0.05,1.33,0.29,0.1,0.0,100.0,50.0,0.0,0.05,21,3,1,Grecia Stoiximan Super League,3
Joan Sastre,0.0,0.04,61.54,0.54,0.0,0.0,0.88,1.21,0.0,0.67,0.0,0.17,0.08,0.0,29.04,79.34,5.71,52.44,0.0,0.42,0.0,0.0,0.46,0.17,0.29,0.0,54.55,52.8,1.08,1.21,24,2,2,Grecia Stoiximan Super League,3
Alfredo Mejía,0.03,0.0,100.0,0.28,0.0,0.0,1.97,1.03,0.0,0.66,0.0,0.41,0.0,0.07,29.59,74.94,4.07,39.46,0.0,0.1,0.0,0.0,0.97,0.21,0.17,0.0,56.0,56.61,1.17,1.76,29,3,3,Grecia Stoiximan Super League,3
Georgios Liavas,0.07,0.07,28.57,0.2,0.0,0.0,1.07,1.13,0.0,2.73,0.0,0.4,0.07,0.0,30.13,77.21,4.13,43.06,0.0,0.2,0.0,0.0,1.2,0.13,0.13,0.0,53.85,52.46,0.47,0.47,15,1,2,Grecia Stoiximan Super League,3
Kevin Rosero,0.18,0.09,48.39,1.36,0.05,0.0,0.55,0.55,0.0,0.27,0.0,0.18,0.05,0.09,14.32,66.98,4.32,28.57,0.0,0.0,0.0,0.0,1.0,0.36,0.05,0.0,31.03,42.48,1.36,0.86,22,2,3,Grecia Stoiximan Super League,3
Salem M'Bakata,0.04,0.04,50.0,0.35,0.0,0.0,0.91,0.87,0.0,0.65,0.0,0.0,0.04,0.04,28.22,81.05,5.26,41.07,0.0,0.17,0.0,0.0,0.74,0.17,0.04,0.0,50.0,59.26,1.09,0.43,23,2,2,Grecia Stoiximan Super League,3
Nadrey Dago,0.13,0.0,42.11,0.75,0.06,0.0,1.75,0.56,0.0,0.06,0.0,0.19,0.0,0.0,13.0,72.6,3.31,52.94,0.0,0.0,0.0,0.0,0.56,0.25,0.06,0.0,25.0,49.56,1.13,1.31,16,2,4,Grecia Stoiximan Super League,3
